@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
10194,'2020/05/04 09:24:20:475',17,41.574677,0.653918,41.105362,0.67,0.07,1,1
10195,'2020/05/04 09:24:20:476',17,41.574677,0.642755,41.105362,0.67,0.07,1,1
10196,'2020/05/04 09:24:20:476',17,41.380215,0.642755,41.105362,0.67,0.07,1,1
10197,'2020/05/04 09:24:20:485',17,41.380215,0.642755,51.722755,0.67,0.07,1,1
10198,'2020/05/04 09:24:20:486',17,41.380215,0.641951,51.722755,0.67,0.07,1,1
10199,'2020/05/04 09:24:20:486',17,41.127377,0.641951,51.722755,0.67,0.07,1,1
10200,'2020/05/04 09:24:20:486',17,41.127377,0.641951,40.294975,0.67,0.07,1,1
10201,'2020/05/04 09:24:20:486',17,41.127377,0.641951,40.294975,0.67,0.07,1,1
10202,'2020/05/04 09:24:20:486',17,41.127377,0.641951,40.294975,0.67,0.07,1,1
10203,'2020/05/04 09:24:20:495',17,41.127377,0.641951,4.066899,0.67,0.07,1,1
10204,'2020/05/04 09:24:20:496',17,41.127377,0,4.066899,0.67,0.07,1,1
10205,'2020/05/04 09:24:20:497',17,0,0,4.066899,0.67,0.07,1,1
10206,'2020/05/04 09:24:20:507',17,0,0,0,0.67,0.07,1,1
10207,'2020/05/04 09:24:20:507',17,0,0,0,0.67,0.07,1,1
10208,'2020/05/04 09:24:20:507',17,0,0,0,0.67,0.07,1,1
10209,'2020/05/04 09:24:20:519',17,0,0,0,0.67,0.07,1,1
10210,'2020/05/04 09:24:20:519',17,0,0,0,0.67,0.07,1,1
10211,'2020/05/04 09:24:20:519',17,0,0,0,0.67,0.07,1,1
10212,'2020/05/04 09:24:20:536',17,0,0,0,0.67,0.07,1,1
10213,'2020/05/04 09:24:20:536',17,0,0.614793,0,0.67,0.07,1,1
10214,'2020/05/04 09:24:20:537',17,40.970665,0.614793,0,0.67,0.07,1,1
10215,'2020/05/04 09:24:20:545',17,40.970665,0.614793,24.875435,0.67,0.07,1,1
10216,'2020/05/04 09:24:20:546',17,40.970665,0,24.875435,0.67,0.07,1,1
10217,'2020/05/04 09:24:20:546',17,0,0,24.875435,0.67,0.07,1,1
10218,'2020/05/04 09:24:20:555',17,0,0,0,0.67,0.07,1,1
10219,'2020/05/04 09:24:20:555',17,0,0.65205,0,0.67,0.07,1,1
10220,'2020/05/04 09:24:20:556',17,41.322456,0.65205,0,0.67,0.07,1,1
10221,'2020/05/04 09:24:20:567',17,41.322456,0.65205,49.020309,0.67,0.07,1,1
10222,'2020/05/04 09:24:20:567',17,41.322456,0.666332,49.020309,0.67,0.07,1,1
10223,'2020/05/04 09:24:20:567',17,41.422806,0.666332,49.020309,0.67,0.07,1,1
10224,'2020/05/04 09:24:20:575',17,41.422806,0.666332,55.366055,0.67,0.07,1,1
10225,'2020/05/04 09:24:20:576',17,41.422806,0.63868,55.366055,0.67,0.07,1,1
10226,'2020/05/04 09:24:20:576',17,41.216583,0.63868,55.366055,0.67,0.07,1,1
10227,'2020/05/04 09:24:20:576',17,41.216583,0.63868,56.933765,0.67,0.07,1,1
10228,'2020/05/04 09:24:20:576',17,41.216583,0.63868,56.933765,0.67,0.07,1,1
10229,'2020/05/04 09:24:20:576',17,41.216583,0.63868,56.933765,0.67,0.07,1,1
10230,'2020/05/04 09:24:20:588',17,41.216583,0.63868,55.045624,0.67,0.07,1,1
10231,'2020/05/04 09:24:20:588',17,41.216583,0.676183,55.045624,0.67,0.07,1,1
10232,'2020/05/04 09:24:20:588',17,41.346489,0.676183,55.045624,0.67,0.07,1,1
10233,'2020/05/04 09:24:20:605',17,41.346489,0.676183,54.924416,0.67,0.07,1,1
10234,'2020/05/04 09:24:20:606',17,41.346489,0.671583,54.924416,0.67,0.07,1,1
10235,'2020/05/04 09:24:20:606',17,41.459423,0.671583,54.924416,0.67,0.07,1,1
10236,'2020/05/04 09:24:20:615',17,41.459423,0.671583,55.454533,0.67,0.07,1,1
10237,'2020/05/04 09:24:20:616',17,41.459423,0.728596,55.454533,0.67,0.07,1,1
10238,'2020/05/04 09:24:20:616',17,41.469223,0.728596,55.454533,0.67,0.07,1,1
10239,'2020/05/04 09:24:20:626',17,41.469223,0.728596,39.335083,0.67,0.07,1,1
10240,'2020/05/04 09:24:20:626',17,41.469223,0.683515,39.335083,0.67,0.07,1,1
10241,'2020/05/04 09:24:20:626',17,41.332001,0.683515,39.335083,0.67,0.07,1,1
10242,'2020/05/04 09:24:20:635',17,41.332001,0.683515,43.247555,0.67,0.07,1,1
10243,'2020/05/04 09:24:20:635',17,41.332001,0.703249,43.247555,0.67,0.07,1,1
10244,'2020/05/04 09:24:20:635',17,41.360676,0.703249,43.247555,0.67,0.07,1,1
10245,'2020/05/04 09:24:20:646',17,41.360676,0.703249,46.64352,0.67,0.07,1,1
10246,'2020/05/04 09:24:20:647',17,41.360676,0.75167,46.64352,0.67,0.07,1,1
10247,'2020/05/04 09:24:20:647',17,41.546783,0.75167,46.64352,0.67,0.07,1,1
10248,'2020/05/04 09:24:20:659',17,41.546783,0.75167,44.542847,0.67,0.07,1,1
10249,'2020/05/04 09:24:20:659',17,41.546783,0.747403,44.542847,0.67,0.07,1,1
10250,'2020/05/04 09:24:20:659',17,41.654964,0.747403,44.542847,0.67,0.07,1,1
10251,'2020/05/04 09:24:20:677',17,41.654964,0.747403,37.712643,0.67,0.07,1,1
10252,'2020/05/04 09:24:20:677',17,41.654964,0.750418,37.712643,0.67,0.07,1,1
10253,'2020/05/04 09:24:20:677',17,41.536812,0.750418,37.712643,0.67,0.07,1,1
10254,'2020/05/04 09:24:20:685',17,41.536812,0.750418,42.711662,0.67,0.07,1,1
10255,'2020/05/04 09:24:20:685',17,41.536812,0.668564,42.711662,0.67,0.07,1,1
10256,'2020/05/04 09:24:20:685',17,41.599056,0.668564,42.711662,0.67,0.07,1,1
10257,'2020/05/04 09:24:20:696',17,41.599056,0.668564,55.258072,0.67,0.07,1,1
10258,'2020/05/04 09:24:20:697',17,41.599056,0.730739,55.258072,0.67,0.07,1,1
10259,'2020/05/04 09:24:20:697',17,41.566353,0.730739,55.258072,0.67,0.07,1,1
10260,'2020/05/04 09:24:20:706',17,41.566353,0.730739,38.278336,0.67,0.07,1,1
10261,'2020/05/04 09:24:20:707',17,41.566353,0.700223,38.278336,0.67,0.07,1,1
10262,'2020/05/04 09:24:20:707',17,41.418289,0.700223,38.278336,0.67,0.07,1,1
10263,'2020/05/04 09:24:20:715',17,41.418289,0.700223,48.837879,0.67,0.07,1,1
10264,'2020/05/04 09:24:20:716',17,41.418289,0.668863,48.837879,0.67,0.07,1,1
10265,'2020/05/04 09:24:20:716',17,41.361229,0.668863,48.837879,0.67,0.07,1,1
10266,'2020/05/04 09:24:20:728',17,41.361229,0.668863,54.002407,0.67,0.07,1,1
10267,'2020/05/04 09:24:20:729',17,41.361229,0.654731,54.002407,0.67,0.07,1,1
10268,'2020/05/04 09:24:20:729',17,41.292446,0.654731,54.002407,0.67,0.07,1,1
10269,'2020/05/04 09:24:20:746',17,41.292446,0.654731,40.429626,0.67,0.07,1,1
10270,'2020/05/04 09:24:20:747',17,41.292446,0.61001,40.429626,0.67,0.07,1,1
10271,'2020/05/04 09:24:20:747',17,41.106853,0.61001,40.429626,0.67,0.07,1,1
10272,'2020/05/04 09:24:20:757',17,41.106853,0.61001,28.057669,0.67,0.07,1,1
10273,'2020/05/04 09:24:20:757',17,41.106853,0.578389,28.057669,0.67,0.07,1,1
10274,'2020/05/04 09:24:20:757',17,41.069935,0.578389,28.057669,0.67,0.07,1,1
10275,'2020/05/04 09:24:20:767',17,41.069935,0.578389,30.931007,0.67,0.07,1,1
10276,'2020/05/04 09:24:20:767',17,41.069935,0.584247,30.931007,0.67,0.07,1,1
10277,'2020/05/04 09:24:20:767',17,41.226879,0.584247,30.931007,0.67,0.07,1,1
10278,'2020/05/04 09:24:20:776',17,41.226879,0.584247,14.969495,0.67,0.07,1,1
10279,'2020/05/04 09:24:20:777',17,41.226879,0,14.969495,0.67,0.07,1,1
10280,'2020/05/04 09:24:20:777',17,0,0,14.969495,0.67,0.07,1,1
10281,'2020/05/04 09:24:20:785',17,0,0,0,0.67,0.07,1,1
10282,'2020/05/04 09:24:20:785',17,0,0.559487,0,0.67,0.07,1,1
10283,'2020/05/04 09:24:20:786',17,41.236267,0.559487,0,0.67,0.07,1,1
10284,'2020/05/04 09:24:20:798',17,41.236267,0.559487,23.054161,0.67,0.07,1,1
10285,'2020/05/04 09:24:20:798',17,41.236267,0,23.054161,0.67,0.07,1,1
10286,'2020/05/04 09:24:20:798',17,0,0,23.054161,0.67,0.07,1,1
10287,'2020/05/04 09:24:20:814',17,0,0,0,0.67,0.07,1,1
10288,'2020/05/04 09:24:20:815',17,0,0,0,0.67,0.07,1,1
10289,'2020/05/04 09:24:20:815',17,0,0,0,0.67,0.07,1,1
10290,'2020/05/04 09:24:20:817',17,0,0,0,0.67,0.07,1,1
10291,'2020/05/04 09:24:20:817',17,0,0,0,0.67,0.07,1,1
10292,'2020/05/04 09:24:20:817',17,0,0,0,0.67,0.07,1,1
10293,'2020/05/04 09:24:20:825',17,0,0,0,0.67,0.07,1,1
10294,'2020/05/04 09:24:20:826',17,0,0.617609,0,0.67,0.07,1,1
10295,'2020/05/04 09:24:20:826',17,40.925972,0.617609,0,0.67,0.07,1,1
10296,'2020/05/04 09:24:20:835',17,40.925972,0.617609,33.713058,0.67,0.07,1,1
10297,'2020/05/04 09:24:20:835',17,40.925972,0.577209,33.713058,0.67,0.07,1,1
10298,'2020/05/04 09:24:20:835',17,40.753395,0.577209,33.713058,0.67,0.07,1,1
10299,'2020/05/04 09:24:20:846',17,40.753395,0.577209,16.0429,0.67,0.07,1,1
10300,'2020/05/04 09:24:20:846',17,40.753395,0,16.0429,0.67,0.07,1,1
10301,'2020/05/04 09:24:20:846',17,0,0,16.0429,0.67,0.07,1,1
10302,'2020/05/04 09:24:20:855',17,0,0,0,0.67,0.07,1,1
10303,'2020/05/04 09:24:20:856',17,0,0,0,0.67,0.07,1,1
10304,'2020/05/04 09:24:20:856',17,0,0,0,0.67,0.07,1,1
10305,'2020/05/04 09:24:20:856',17,0,0,0,0.67,0.07,1,1
10306,'2020/05/04 09:24:20:856',17,0,0,0,0.67,0.07,1,1
10307,'2020/05/04 09:24:20:856',17,0,0,0,0.67,0.07,1,1
10308,'2020/05/04 09:24:20:866',17,0,0,0,0.67,0.07,1,1
10309,'2020/05/04 09:24:20:867',17,0,0,0,0.67,0.07,1,1
10310,'2020/05/04 09:24:20:872',17,0,0,0,0.67,0.07,1,1
10311,'2020/05/04 09:24:20:879',17,0,0,0,0.67,0.07,1,1
10312,'2020/05/04 09:24:20:879',17,0,0.555606,0,0.67,0.07,1,1
10313,'2020/05/04 09:24:20:879',17,41.325878,0.555606,0,0.67,0.07,1,1
10314,'2020/05/04 09:24:20:895',17,41.325878,0.555606,22.509693,0.67,0.07,1,1
10315,'2020/05/04 09:24:20:896',17,41.325878,0,22.509693,0.67,0.07,1,1
10316,'2020/05/04 09:24:20:896',17,0,0,22.509693,0.67,0.07,1,1
10317,'2020/05/04 09:24:20:906',17,0,0,0,0.67,0.07,1,1
10318,'2020/05/04 09:24:20:907',17,0,0.589063,0,0.67,0.07,1,1
10319,'2020/05/04 09:24:20:907',17,41.254807,0.589063,0,0.67,0.07,1,1
10320,'2020/05/04 09:24:20:915',17,41.254807,0.589063,34.460743,0.67,0.07,1,1
10321,'2020/05/04 09:24:20:915',17,41.254807,0.594246,34.460743,0.67,0.07,1,1
10322,'2020/05/04 09:24:20:916',17,41.259434,0.594246,34.460743,0.67,0.07,1,1
10323,'2020/05/04 09:24:20:926',17,41.259434,0.594246,37.240501,0.67,0.07,1,1
10324,'2020/05/04 09:24:20:926',17,41.259434,0.552737,37.240501,0.67,0.07,1,1
10325,'2020/05/04 09:24:20:927',17,41.195824,0.552737,37.240501,0.67,0.07,1,1
10326,'2020/05/04 09:24:20:937',17,41.195824,0.552737,43.181541,0.67,0.07,1,1
10327,'2020/05/04 09:24:20:937',17,41.195824,0.611059,43.181541,0.67,0.07,1,1
10328,'2020/05/04 09:24:20:937',17,41.439671,0.611059,43.181541,0.67,0.07,1,1
10329,'2020/05/04 09:24:20:948',17,41.439671,0.611059,37.736027,0.67,0.07,1,1
10330,'2020/05/04 09:24:20:949',17,41.439671,0.652057,37.736027,0.67,0.07,1,1
10331,'2020/05/04 09:24:20:949',17,41.663994,0.652057,37.736027,0.67,0.07,1,1
10332,'2020/05/04 09:24:20:967',17,41.663994,0.652057,22.501564,0.67,0.07,1,1
10333,'2020/05/04 09:24:20:967',17,41.663994,0,22.501564,0.67,0.07,1,1
10334,'2020/05/04 09:24:20:967',17,0,0,22.501564,0.67,0.07,1,1
10335,'2020/05/04 09:24:20:977',17,0,0,0,0.67,0.07,1,1
10336,'2020/05/04 09:24:20:977',17,0,0.602301,0,0.67,0.07,1,1
10337,'2020/05/04 09:24:20:977',17,41.615082,0.602301,0,0.67,0.07,1,1
10338,'2020/05/04 09:24:20:985',17,41.615082,0.602301,47.53167,0.67,0.07,1,1
10339,'2020/05/04 09:24:20:985',17,41.615082,0.600931,47.53167,0.67,0.07,1,1
10340,'2020/05/04 09:24:20:986',17,41.305984,0.600931,47.53167,0.67,0.07,1,1
10341,'2020/05/04 09:24:20:998',17,41.305984,0.600931,17.227543,0.67,0.07,1,1
10342,'2020/05/04 09:24:20:998',17,41.305984,0,17.227543,0.67,0.07,1,1
10343,'2020/05/04 09:24:20:998',17,0,0,17.227543,0.67,0.07,1,1
10344,'2020/05/04 09:24:21:005',17,0,0,0,0.67,0.07,1,1
10345,'2020/05/04 09:24:21:005',17,0,0,0,0.67,0.07,1,1
10346,'2020/05/04 09:24:21:005',17,0,0,0,0.67,0.07,1,1
10347,'2020/05/04 09:24:21:018',17,0,0,0,0.67,0.07,1,1
10348,'2020/05/04 09:24:21:019',17,0,0.583004,0,0.67,0.07,1,1
10349,'2020/05/04 09:24:21:019',17,41.352142,0.583004,0,0.67,0.07,1,1
10350,'2020/05/04 09:24:21:037',17,41.352142,0.583004,0,0.67,0.07,1,1
10351,'2020/05/04 09:24:21:037',17,41.352142,0,0,0.67,0.07,1,1
10352,'2020/05/04 09:24:21:037',17,0,0,0,0.67,0.07,1,1
10353,'2020/05/04 09:24:21:046',17,0,0,0,0.67,0.07,1,1
10354,'2020/05/04 09:24:21:046',17,0,0,0,0.67,0.07,1,1
10355,'2020/05/04 09:24:21:047',17,0,0,0,0.67,0.07,1,1
10356,'2020/05/04 09:24:21:056',17,0,0,0,0.67,0.07,1,1
10357,'2020/05/04 09:24:21:056',17,0,0,0,0.67,0.07,1,1
10358,'2020/05/04 09:24:21:056',17,0,0,0,0.67,0.07,1,1
10359,'2020/05/04 09:24:21:065',17,0,0,0,0.67,0.07,1,1
10360,'2020/05/04 09:24:21:065',17,0,0,0,0.67,0.07,1,1
10361,'2020/05/04 09:24:21:066',17,0,0,0,0.67,0.07,1,1
10362,'2020/05/04 09:24:21:075',17,0,0,0,0.67,0.07,1,1
10363,'2020/05/04 09:24:21:076',17,0,0,0,0.67,0.07,1,1
10364,'2020/05/04 09:24:21:076',17,0,0,0,0.67,0.07,1,1
10365,'2020/05/04 09:24:21:076',17,0,0,0,0.67,0.07,1,1
10366,'2020/05/04 09:24:21:076',17,0,0,0,0.67,0.07,1,1
10367,'2020/05/04 09:24:21:076',17,0,0,0,0.67,0.07,1,1
10368,'2020/05/04 09:24:21:087',17,0,0,0,0.67,0.07,1,1
10369,'2020/05/04 09:24:21:087',17,0,0,0,0.67,0.07,1,1
10370,'2020/05/04 09:24:21:087',17,0,0,0,0.67,0.07,1,1
10371,'2020/05/04 09:24:21:106',17,0,0,0,0.67,0.07,1,1
10372,'2020/05/04 09:24:21:106',17,0,0,0,0.67,0.07,1,1
10373,'2020/05/04 09:24:21:106',17,0,0,0,0.67,0.07,1,1
10374,'2020/05/04 09:24:21:437',18,0,0,0,0.67,0.07,1,1
10375,'2020/05/04 09:24:21:437',18,0,0,0,0.67,0.07,1,1
10376,'2020/05/04 09:24:21:438',18,0,0,0,0.67,0.07,1,1
10377,'2020/05/04 09:24:21:448',18,0,0,0,0.67,0.07,1,1
10378,'2020/05/04 09:24:21:448',18,0,0,0,0.67,0.07,1,1
10379,'2020/05/04 09:24:21:448',18,0,0,0,0.67,0.07,1,1
10380,'2020/05/04 09:24:21:466',18,0,0,0,0.67,0.07,1,1
10381,'2020/05/04 09:24:21:466',18,0,0,0,0.67,0.07,1,1
10382,'2020/05/04 09:24:21:467',18,0,0,0,0.67,0.07,1,1
10383,'2020/05/04 09:24:21:475',18,0,0,0,0.67,0.07,1,1
10384,'2020/05/04 09:24:21:476',18,0,0,0,0.67,0.07,1,1
10385,'2020/05/04 09:24:21:476',18,0,0,0,0.67,0.07,1,1
10386,'2020/05/04 09:24:21:476',18,0,0,0,0.67,0.07,1,1
10387,'2020/05/04 09:24:21:476',18,0,0.604115,0,0.67,0.07,1,1
10388,'2020/05/04 09:24:21:476',18,41.402195,0.604115,0,0.67,0.07,1,1
10389,'2020/05/04 09:24:21:486',18,41.402195,0.604115,31.163458,0.67,0.07,1,1
10390,'2020/05/04 09:24:21:487',18,41.402195,0.61497,31.163458,0.67,0.07,1,1
10391,'2020/05/04 09:24:21:487',18,41.660213,0.61497,31.163458,0.67,0.07,1,1
10392,'2020/05/04 09:24:21:495',18,41.660213,0.61497,0,0.67,0.07,1,1
10393,'2020/05/04 09:24:21:496',18,41.660213,0,0,0.67,0.07,1,1
10394,'2020/05/04 09:24:21:496',18,0,0,0,0.67,0.07,1,1
10395,'2020/05/04 09:24:21:506',18,0,0,0,0.67,0.07,1,1
10396,'2020/05/04 09:24:21:506',18,0,0,0,0.67,0.07,1,1
10397,'2020/05/04 09:24:21:506',18,0,0,0,0.67,0.07,1,1
10398,'2020/05/04 09:24:21:517',18,0,0,0,0.67,0.07,1,1
10399,'2020/05/04 09:24:21:518',18,0,0,0,0.67,0.07,1,1
10400,'2020/05/04 09:24:21:518',18,0,0,0,0.67,0.07,1,1
10401,'2020/05/04 09:24:21:529',18,0,0,0,0.67,0.07,1,1
10402,'2020/05/04 09:24:21:529',18,0,0.611687,0,0.67,0.07,1,1
10403,'2020/05/04 09:24:21:529',18,16.196154,0.611687,0,0.67,0.07,1,1
10404,'2020/05/04 09:24:21:545',18,16.196154,0.611687,30.162876,0.67,0.07,1,1
10405,'2020/05/04 09:24:21:546',18,16.196154,0.573839,30.162876,0.67,0.07,1,1
10406,'2020/05/04 09:24:21:546',18,16.231808,0.573839,30.162876,0.67,0.07,1,1
10407,'2020/05/04 09:24:21:555',18,16.231808,0.573839,6.609374,0.67,0.07,1,1
10408,'2020/05/04 09:24:21:556',18,16.231808,0,6.609374,0.67,0.07,1,1
10409,'2020/05/04 09:24:21:556',18,0,0,6.609374,0.67,0.07,1,1
10410,'2020/05/04 09:24:21:566',18,0,0,0,0.67,0.07,1,1
10411,'2020/05/04 09:24:21:567',18,0,0,0,0.67,0.07,1,1
10412,'2020/05/04 09:24:21:567',18,0,0,0,0.67,0.07,1,1
10413,'2020/05/04 09:24:21:575',18,0,0,0,0.67,0.07,1,1
10414,'2020/05/04 09:24:21:576',18,0,0,0,0.67,0.07,1,1
10415,'2020/05/04 09:24:21:576',18,0,0,0,0.67,0.07,1,1
10416,'2020/05/04 09:24:21:586',18,0,0,0,0.67,0.07,1,1
10417,'2020/05/04 09:24:21:587',18,0,0,0,0.67,0.07,1,1
10418,'2020/05/04 09:24:21:587',18,0,0,0,0.67,0.07,1,1
10419,'2020/05/04 09:24:21:599',18,0,0,0,0.67,0.07,1,1
10420,'2020/05/04 09:24:21:599',18,0,0,0,0.67,0.07,1,1
10421,'2020/05/04 09:24:21:599',18,0,0,0,0.67,0.07,1,1
10422,'2020/05/04 09:24:21:617',18,0,0,0,0.67,0.07,1,1
10423,'2020/05/04 09:24:21:617',18,0,0,0,0.67,0.07,1,1
10424,'2020/05/04 09:24:21:617',18,0,0,0,0.67,0.07,1,1
10425,'2020/05/04 09:24:21:626',18,0,0,0,0.67,0.07,1,1
10426,'2020/05/04 09:24:21:626',18,0,0,0,0.67,0.07,1,1
10427,'2020/05/04 09:24:21:626',18,0,0,0,0.67,0.07,1,1
10428,'2020/05/04 09:24:21:635',18,0,0,0,0.67,0.07,1,1
10429,'2020/05/04 09:24:21:635',18,0,0,0,0.67,0.07,1,1
10430,'2020/05/04 09:24:21:637',18,0,0,0,0.67,0.07,1,1
10431,'2020/05/04 09:24:21:647',18,0,0,0,0.67,0.07,1,1
10432,'2020/05/04 09:24:21:647',18,0,0.512372,0,0.67,0.07,1,1
10433,'2020/05/04 09:24:21:647',18,41.190796,0.512372,0,0.67,0.07,1,1
10434,'2020/05/04 09:24:21:657',18,41.190796,0.512372,35.916687,0.67,0.07,1,1
10435,'2020/05/04 09:24:21:657',18,41.190796,0.49624,35.916687,0.67,0.07,1,1
10436,'2020/05/04 09:24:21:657',18,41.349964,0.49624,35.916687,0.67,0.07,1,1
10437,'2020/05/04 09:24:21:669',18,41.349964,0.49624,28.691191,0.67,0.07,1,1
10438,'2020/05/04 09:24:21:670',18,41.349964,0.536215,28.691191,0.67,0.07,1,1
10439,'2020/05/04 09:24:21:670',18,41.299843,0.536215,28.691191,0.67,0.07,1,1
10440,'2020/05/04 09:24:21:685',18,41.299843,0.536215,20.410507,0.67,0.07,1,1
10441,'2020/05/04 09:24:21:686',18,41.299843,0,20.410507,0.67,0.07,1,1
10442,'2020/05/04 09:24:21:686',18,0,0,20.410507,0.67,0.07,1,1
10443,'2020/05/04 09:24:21:696',18,0,0,0,0.67,0.07,1,1
10444,'2020/05/04 09:24:21:696',18,0,0,0,0.67,0.07,1,1
10445,'2020/05/04 09:24:21:697',18,0,0,0,0.67,0.07,1,1
10446,'2020/05/04 09:24:21:706',18,0,0,0,0.67,0.07,1,1
10447,'2020/05/04 09:24:21:706',18,0,0,0,0.67,0.07,1,1
10448,'2020/05/04 09:24:21:706',18,0,0,0,0.67,0.07,1,1
10449,'2020/05/04 09:24:21:715',18,0,0,0,0.67,0.07,1,1
10450,'2020/05/04 09:24:21:715',18,0,0,0,0.67,0.07,1,1
10451,'2020/05/04 09:24:21:716',18,0,0,0,0.67,0.07,1,1
10452,'2020/05/04 09:24:21:725',18,0,0,0,0.67,0.07,1,1
10453,'2020/05/04 09:24:21:725',18,0,0,0,0.67,0.07,1,1
10454,'2020/05/04 09:24:21:726',18,0,0,0,0.67,0.07,1,1
10455,'2020/05/04 09:24:21:738',18,0,0,0,0.67,0.07,1,1
10456,'2020/05/04 09:24:21:739',18,0,0,0,0.67,0.07,1,1
10457,'2020/05/04 09:24:21:739',18,0,0,0,0.67,0.07,1,1
10458,'2020/05/04 09:24:21:757',18,0,0,0,0.67,0.07,1,1
10459,'2020/05/04 09:24:21:757',18,0,0,0,0.67,0.07,1,1
10460,'2020/05/04 09:24:21:757',18,0,0,0,0.67,0.07,1,1
10461,'2020/05/04 09:24:21:765',18,0,0,0,0.67,0.07,1,1
10462,'2020/05/04 09:24:21:765',18,0,0.502824,0,0.67,0.07,1,1
10463,'2020/05/04 09:24:21:766',18,41.149517,0.502824,0,0.67,0.07,1,1
10464,'2020/05/04 09:24:21:776',18,41.149517,0.502824,37.238911,0.67,0.07,1,1
10465,'2020/05/04 09:24:21:777',18,41.149517,0.528211,37.238911,0.67,0.07,1,1
10466,'2020/05/04 09:24:21:777',18,41.119789,0.528211,37.238911,0.67,0.07,1,1
10467,'2020/05/04 09:24:21:787',18,41.119789,0.528211,52.436726,0.67,0.07,1,1
10468,'2020/05/04 09:24:21:787',18,41.119789,0.489943,52.436726,0.67,0.07,1,1
10469,'2020/05/04 09:24:21:787',18,40.930496,0.489943,52.436726,0.67,0.07,1,1
10470,'2020/05/04 09:24:21:795',18,40.930496,0.489943,26.36422,0.67,0.07,1,1
10471,'2020/05/04 09:24:21:795',18,40.930496,0.468527,26.36422,0.67,0.07,1,1
10472,'2020/05/04 09:24:21:795',18,41.173889,0.468527,26.36422,0.67,0.07,1,1
10473,'2020/05/04 09:24:21:807',18,41.173889,0.468527,21.362213,0.67,0.07,1,1
10474,'2020/05/04 09:24:21:808',18,41.173889,0,21.362213,0.67,0.07,1,1
10475,'2020/05/04 09:24:21:808',18,0,0,21.362213,0.67,0.07,1,1
10476,'2020/05/04 09:24:21:826',18,0,0,0,0.67,0.07,1,1
10477,'2020/05/04 09:24:21:827',18,0,0,0,0.67,0.07,1,1
10478,'2020/05/04 09:24:21:827',18,0,0,0,0.67,0.07,1,1
10479,'2020/05/04 09:24:21:835',18,0,0,0,0.67,0.07,1,1
10480,'2020/05/04 09:24:21:835',18,0,0,0,0.67,0.07,1,1
10481,'2020/05/04 09:24:21:836',18,0,0,0,0.67,0.07,1,1
10482,'2020/05/04 09:24:21:845',18,0,0,0,0.67,0.07,1,1
10483,'2020/05/04 09:24:21:845',18,0,0,0,0.67,0.07,1,1
10484,'2020/05/04 09:24:21:846',18,0,0,0,0.67,0.07,1,1
10485,'2020/05/04 09:24:21:857',18,0,0,0,0.67,0.07,1,1
10486,'2020/05/04 09:24:21:857',18,0,0,0,0.67,0.07,1,1
10487,'2020/05/04 09:24:21:857',18,0,0,0,0.67,0.07,1,1
10488,'2020/05/04 09:24:21:867',18,0,0,0,0.67,0.07,1,1
10489,'2020/05/04 09:24:21:867',18,0,0,0,0.67,0.07,1,1
10490,'2020/05/04 09:24:21:867',18,0,0,0,0.67,0.07,1,1
10491,'2020/05/04 09:24:21:875',18,0,0,0,0.67,0.07,1,1
10492,'2020/05/04 09:24:21:875',18,0,0,0,0.67,0.07,1,1
10493,'2020/05/04 09:24:21:876',18,0,0,0,0.67,0.07,1,1
10494,'2020/05/04 09:24:21:876',18,0,0,0,0.67,0.07,1,1
10495,'2020/05/04 09:24:21:876',18,0,0,0,0.67,0.07,1,1
10496,'2020/05/04 09:24:21:876',18,0,0,0,0.67,0.07,1,1
10497,'2020/05/04 09:24:21:889',18,0,0,0,0.67,0.07,1,1
10498,'2020/05/04 09:24:21:889',18,0,0,0,0.67,0.07,1,1
10499,'2020/05/04 09:24:21:889',18,0,0,0,0.67,0.07,1,1
10500,'2020/05/04 09:24:21:906',18,0,0,0,0.67,0.07,1,1
10501,'2020/05/04 09:24:21:907',18,0,0,0,0.67,0.07,1,1
10502,'2020/05/04 09:24:21:907',18,0,0,0,0.67,0.07,1,1
10503,'2020/05/04 09:24:21:916',18,0,0,0,0.67,0.07,1,1
10504,'2020/05/04 09:24:21:916',18,0,0,0,0.67,0.07,1,1
10505,'2020/05/04 09:24:21:917',18,0,0,0,0.67,0.07,1,1
10506,'2020/05/04 09:24:21:926',18,0,0,0,0.67,0.07,1,1
10507,'2020/05/04 09:24:21:927',18,0,0,0,0.67,0.07,1,1
10508,'2020/05/04 09:24:21:927',18,0,0,0,0.67,0.07,1,1
10509,'2020/05/04 09:24:21:936',18,0,0,0,0.67,0.07,1,1
10510,'2020/05/04 09:24:21:937',18,0,0,0,0.67,0.07,1,1
10511,'2020/05/04 09:24:21:937',18,0,0,0,0.67,0.07,1,1
10512,'2020/05/04 09:24:21:946',18,0,0,0,0.67,0.07,1,1
10513,'2020/05/04 09:24:21:947',18,0,0,0,0.67,0.07,1,1
10514,'2020/05/04 09:24:21:947',18,0,0,0,0.67,0.07,1,1
10515,'2020/05/04 09:24:21:958',18,0,0,0,0.67,0.07,1,1
